,Last Date of Month,Returns_JPN,Returns_SWE,Returns_CHE,Returns_GBR,Returns_BEL,Returns_FRA,Returns_DEU,Returns_ITA,Returns_NLD,Portfolio_Returns
0,2012-07-31,-3.4180671660186768,-1.3307055072784424,-0.0893423939704895,0.35543472010040283,0.20631641951084137,-0.08341502341747284,-0.2543114194583893,-0.03651749658703804,-0.08011496755599976,-0.5256358705194738
1,2012-08-31,-3.854338528704834,-1.5562501682281493,-0.23267668237686157,0.20409751030864715,0.3192990300426483,0.2593984184036255,-0.11336524512672425,-0.10993048276805878,-0.07004838910007477,-0.5726460597277535
2,2012-09-30,-4.212371914172364,-1.4824700193405151,-0.21403178127365113,0.30796527418823244,0.13900161000442504,0.04431249039721489,-0.0659826376800537,-0.263553617275238,0.06469068142127991,-0.631382212636741
3,2012-10-31,-4.293845088800049,-1.4340375137329102,-0.41348387198448183,0.38956350534706113,0.06065629137969017,0.0006655873200893403,0.14762990264511108,-0.2900251290359497,0.17844711331939697,-0.6282699115046714
4,2012-11-30,-4.102348455731201,-1.5716481740951538,-0.31781425375938416,0.4447949673793793,0.037203000758886336,0.1122349257516861,-0.03182450878143311,-0.22617414044857026,-0.042843027139902116,-0.6331577406739659
5,2012-12-31,-4.053523463360595,-1.4827128984451294,-0.387516964842453,0.20804727428455352,0.1016100396347046,0.10391323761463166,-0.004859410883784294,-0.20287467046260835,-0.1342535863685608,-0.6502411603143602
6,2013-01-31,-3.9958910748321532,-1.2400413558959962,-0.35105125231742856,0.2403802588388443,0.10291851050949097,-0.07086859159374237,-0.04031037800216675,-0.3721141170730591,0.03371602408385277,-0.632584664031373
7,2013-02-28,-3.7550082168182373,-1.3874129558563233,-0.10604829306158066,0.1951423559343338,-0.03026524113678932,0.1747985079679489,-0.005706900006175041,-0.4700228825416565,-0.03215522246623039,-0.6018532053316344
8,2013-03-31,-3.869433098220825,-1.467628886795044,-0.4086709164619446,0.4124600172721863,0.26201875873947145,-0.03598906106209755,0.09221437939548492,-0.534633200679779,-0.10829613736724854,-0.6286620161310885
9,2013-04-30,-4.150231350628662,-1.51976544380188,-0.22424171304702759,0.26770605808906556,0.08596645759201049,0.10181488560295104,-0.2549141748085022,-0.40475148989105225,0.15759028957939147,-0.6600918312570784
10,2013-05-31,-4.344808567730713,-1.5610278818130494,-0.40339327133628844,0.1770218637430191,-0.07529153386306763,0.4219515725021362,0.013625932017445564,-0.3517099217529297,-0.16057511130523683,-0.698245213282076
11,2013-06-30,-4.12174639350586,-1.355481962966919,-0.2805862949848175,0.23365144547519684,0.17138488442611693,0.015178451696157455,-0.06969438641357421,-0.49737738220977784,-0.0217888556330204,-0.6584956104573885
12,2013-07-31,-3.8323414295959473,-1.3760550025939942,-0.24273885040283202,0.21210834403095247,0.17287494815444945,-0.06165072121167183,-0.06113631450080872,-0.36606959425354,0.05653612516379356,-0.6109413883566222
13,2013-08-31,-3.980602943496704,-1.5244341760635376,-0.35909355024154666,0.14150563147907258,0.1948175983581543,0.11150852908229827,-0.09325105379486084,-0.34147805403137205,0.02681039963698387,-0.6471352910079458
14,2013-09-30,-4.143700427703857,-1.379505174446106,-0.35902603754997253,0.2468503334247589,-0.0017518314949870111,0.04062590771842003,-0.02650712592971325,-0.44278566888046267,-0.12113231769275665,-0.6874369269505195
15,2013-10-31,-4.132811605224609,-1.3784590797424316,-0.4311949824196625,0.22901921142215728,0.08947775992584228,0.13232445451450348,-0.01923950095641613,-0.5705928978042603,0.1273400756998062,-0.6615707293983412
16,2013-11-30,-3.8453264961242675,-1.3266185359954834,-0.3590114866733551,0.3278732895713806,0.08249115101432801,0.1482378607187271,-0.07150337942504882,-0.4125321889724731,-0.10413391240501403,-0.6178359664768007
17,2013-12-31,-3.845165358352661,-1.3426079195022582,-0.4309602850437164,0.27409251565704346,0.0968170414352417,0.015185690172910691,-0.07091910143852234,-0.44467553993225095,-0.12400569518566132,-0.6524709613544305
18,2014-01-31,-3.9392109642028807,-1.2884224067687988,-0.4182319674855042,0.20643525468654633,0.17691935232162476,-0.036493919731378555,-0.07327245542526245,-0.4668120629501343,0.031579680799245835,-0.6452788320840601
19,2014-02-28,-3.9103909323883057,-1.4462762651443481,-0.15602972737602233,0.22503610945911406,0.051017949521780015,0.13270422646427155,-0.019744053318858146,-0.44531546702957153,-0.05958283489918709,-0.6253978883012364
20,2014-03-31,-3.928356590194702,-1.3647907386779785,-0.5795238379478455,0.43393535814933776,0.2791046690196991,-0.28896586187171935,-0.03457547314453125,-0.5366047132759094,-0.13112292774009704,-0.683433346187083
21,2014-04-30,-4.135530176086426,-1.5358416946411133,-0.45424096363349914,0.21780000335788727,0.04583097192931175,0.09308813083457947,-0.0805601073474884,-0.5608516825408936,0.22517886328983308,-0.6872362949819787
22,2014-05-31,-4.217023445129395,-1.1570520811080933,-0.33612866821372983,0.07768955466327668,-0.19612237248039247,0.2711643632926941,0.058410113719940183,-0.8422200623474121,0.06736587551021576,-0.6971018580103219
23,2014-06-30,-3.8251851329803466,-1.3400841304779052,-0.34497857127189635,0.2830681174331665,0.12338267196273804,0.1412599973783493,-0.23520712624931336,-0.6271810687675476,-0.03939633514428139,-0.6515912864574486
24,2014-07-31,-3.776296244430542,-1.3159308660507203,-0.4043176309585571,0.26880727846946717,0.1830607705116272,-0.0035923406183719633,-0.07066896033287048,-0.44583290290832517,0.021344514220952987,-0.6159362646774823
25,2014-08-31,-3.907671795654297,-1.4999112781524657,-0.3363565043926239,0.1598513169485092,0.10030843227767944,0.11156594663524627,-0.23307789951896668,-0.3373311618003845,0.07391329019927978,-0.6520788503842248
26,2014-09-30,-3.895203321838379,-1.3886528045654296,-0.4773152606010437,0.27560606793251036,0.06835514202499389,-0.08457292720890046,-0.11111059889411927,-0.46879917487716677,-0.09824428066825867,-0.6866596842995326
27,2014-10-31,-3.9924392459106444,-1.300651636314392,-0.38571447167396544,0.04893687864794731,0.01494065713340044,0.03237633355164528,0.03604618780517578,-0.6130008292922974,0.18132356874847413,-0.6642425063671841
28,2014-11-30,-3.9253077597808836,-1.4742568866729737,-0.3743060234546661,0.22506689033718108,0.08442614156341553,0.05241832438445091,-0.05028279941940308,-0.38955351036453245,0.015266093644857407,-0.6485032810847282
29,2014-12-31,-3.905051791229248,-1.412603646850586,-0.4420328045368195,0.12269312201328278,-0.014505147374808788,-0.15782259069347382,-0.018008226900935172,-0.24872664771938324,-0.05802093483471871,-0.6815642964585211
30,2015-01-31,-3.9472137116241455,-1.2995936508178711,-0.3929632634162903,0.09530584087276459,-0.016920139272928236,-0.19448085241508484,-0.06149204187583923,-0.33122383170318603,-0.008008455117464066,-0.6840655672633383
31,2015-02-28,-3.9941386708831788,-1.4716836650848388,-0.21997433388233184,0.06337569066638947,0.05742103716063499,0.2377074632577896,0.09591804181861878,-0.29520432913970945,-0.14376741910648347,-0.6300384650214566
32,2015-03-31,-4.30036742477417,-1.5187574005126954,-0.6223048404693603,0.35314683354988097,0.35652522442626955,-0.2703027606220245,0.0036756235896348954,-0.4010445058555603,0.04877408666300773,-0.705628351556113
33,2015-04-30,-4.620897226715088,-1.7176991020202637,-0.5241556698799134,0.009298405315279961,-0.06448222090911865,0.29650803516197205,0.016930841380238534,-0.15628861775112152,0.23906762013721466,-0.7246353261423111
34,2015-05-31,-5.196554879608154,-1.8922319229125977,-0.5965111522674561,0.04313223243136406,-0.05803587484574318,0.6851852330245972,0.24040050235176086,-0.09721512171840668,0.1457464936056137,-0.7473427211043357
35,2015-06-30,-4.990491539611816,-1.925760145187378,-0.5663624341011048,0.15103657221431732,0.13862776886367797,0.06654343139076233,0.08712473641777038,-0.13311092425441742,0.14577202628993988,-0.7807356119975831
36,2015-07-31,-4.728453921356201,-1.7991490753173829,-0.568038992023468,0.2606306033721924,0.22011584340286255,-0.03253441379714012,0.3536774247760773,0.01478381565463543,0.17399451433372498,-0.6783304667727443
37,2015-08-31,-4.7413285215759275,-1.8184915807723998,-0.6516376208305359,0.0830248347120285,0.0823673039932251,-0.09711433646488189,0.1798547238368988,-0.053619191769838336,0.18864515724372863,-0.7586999146253003
38,2015-09-30,-4.808397234191895,-1.8357356119155883,-0.48975121459907534,0.18711406068553924,0.1107878716659546,0.15947939772129058,0.1282569797706604,0.0764347495508194,-0.05544539596915245,-0.7252507108090496
39,2015-10-31,-4.993283894958496,-1.730115724182129,-0.7018453813552856,0.10873036807003021,0.09205243753051758,-0.009264986796617507,0.10948086546516418,-0.1376371456518173,0.22356552647209169,-0.7820353261562825
40,2015-11-30,-4.855273118438721,-1.7118989452362061,-0.574956075668335,0.19273217511692048,0.07348915870285035,0.144779040766716,0.200586467338562,0.015953106162905694,0.1157914691696167,-0.7109774135650767
41,2015-12-31,-4.86200741104126,-1.8067132003784179,-0.5752318454092408,0.22308266965847015,-0.02030560209107399,-0.16405637024593353,0.20383987368392945,0.09681438447284699,-0.027850745456933976,-0.770269805200846
42,2016-01-31,-4.761529646148682,-1.5605129405975342,-0.5896446166639709,0.2441363079618454,0.08678994439697266,-0.14345265067958832,0.014231662453770638,-0.061041003836631774,-0.002744267506837845,-0.7526408011800729
43,2016-02-29,-4.801659387664795,-1.6182985874176026,-0.3362197607517242,-0.1837108630941391,-0.04558671280884743,0.09735519796466828,0.48583876699066164,-0.04310005173230171,0.02196785047507286,-0.7137126164487787
44,2016-03-31,-4.653401314239502,-1.574981196975708,-0.8199472067605591,0.5150769779014588,0.18249181667327882,-0.020908977743387222,-0.06045370539665222,-0.14337462922573088,0.09740123907089233,-0.7197885551884344
45,2016-04-30,-5.238677480316162,-2.1301324211120605,-0.46747113342285157,0.09401168900585175,-0.12324735461044312,0.34220391573143005,0.02422654876244068,0.0032039714580476292,0.16318170787525177,-0.8147445062920551
46,2016-05-31,-5.49268699874878,-1.9880103214263916,-0.6207479684829712,0.15143423825702668,-0.0031158278061747553,0.38425815884780884,0.28761915151786804,-0.04631624709057808,0.15656269375991821,-0.796778124574697
47,2016-06-30,-5.160768501129151,-1.835049799156189,-0.6958535925865174,0.24864549238033296,0.03763275069975853,-0.13887994887447358,0.326796045879364,0.004249576366037131,0.2041173189678192,-0.7787900730503354
48,2016-07-31,-4.882172110443115,-1.8593221851348878,-0.6345151482582092,0.05337668331408501,0.006131505575478077,-0.10119873939037323,0.3600860619735718,-0.008155056293606758,0.07213287891864777,-0.7770706788598232
49,2016-08-31,-4.920964307098389,-1.7543134048461915,-0.5292086126327514,0.08030650731678009,-0.05387089640426636,0.1858697584218979,0.2309248349018097,0.005573305240243673,0.1223369887418747,-0.7370384251509992
50,2016-09-30,-4.865028269348144,-1.6513126945495606,-0.5378685450553894,0.19486856325321197,-0.16619102934265137,0.004018128869295121,0.10680345913505554,-0.05556819120311737,-0.09399403909111023,-0.7849191797036013
51,2016-10-31,-4.886311011657715,-1.5588855102539063,-0.6263184736251831,0.04746065790057182,0.04351368487715721,0.003079765819907187,0.29791421011924746,-0.2989021806335449,0.11367881611824035,-0.762752226815025
52,2016-11-30,-4.838071644744873,-1.5609329795837403,-0.47166576533317567,0.08203944339771271,-0.02994099107193947,0.24671535718631743,0.1749363594074249,-0.21937162649440767,0.16332722234916686,-0.7169960694319459
53,2016-12-31,-5.043638316497803,-1.708733333015442,-0.5753177765846252,0.21145416289081573,-0.07142709330749511,0.2470211671190262,0.12027378245162965,-0.048991178582429885,-0.10545477406215667,-0.7749792621764979
54,2017-01-31,-5.050523775634765,-1.564502268600464,-0.6906097628593445,0.12467732398891448,0.03278688905119896,0.06091567692637444,0.07782156956672669,-0.13014811086177827,0.10696269762992859,-0.78140219564369
55,2017-02-28,-5.140897837982178,-1.9262524503707885,-0.2027516504650879,-0.09284100002994537,-0.06358762318038941,0.35422478383636474,0.4482108182296753,0.008982415313333271,-0.003403773994684221,-0.7353684798492999
56,2017-03-31,-5.236340196380615,-1.7515470279693603,-0.8181579839343261,0.3442644723804474,0.09273267323303222,-0.06585363512706757,0.22864267761039733,-0.2244338191099167,0.31266969973373415,-0.7908914599515194
57,2017-04-30,-5.009739274749756,-1.954801333808899,-0.5207375422477722,0.1008057648431778,-0.1660328956565857,0.21644265928649903,0.17242227473640442,0.16441860773944855,-0.03139010465359688,-0.7809568716123423
58,2017-05-31,-5.290960936126709,-1.7639119918823243,-0.6220774603843688,-0.12311102432308196,-0.08005650671005249,0.2660516020488739,0.3769180294704437,-0.2018061313199997,0.19536673693180084,-0.8048430758106019
59,2017-06-30,-5.07258340927124,-1.5417135326385498,-0.48761642713546755,0.09250438071804046,-0.1270072151184082,0.11154897620677948,0.3739011298656464,-0.12831385324001313,0.06647813057303428,-0.7458668688933532
60,2017-07-31,-4.824480347442627,-1.5353366640090942,-0.7320732977867126,0.051474821722745895,0.07700907554411889,-0.05168470997428894,0.3269982014217377,-0.14744787175273896,0.09439164142990113,-0.7490165723163287
61,2017-08-31,-5.148993017730713,-1.590418048095703,-0.5443638130187989,-0.0010803601098299028,-0.21616178644561768,0.12308700489139557,0.2622238706264496,-0.17309169364833832,0.11452753948307037,-0.7971411448942316
62,2017-09-30,-5.074399473724365,-1.7122370342254638,-0.5421425539016723,0.14881818876399994,-0.04890463653182983,0.09909847971820832,0.1894308238925934,-0.14411803486919403,-0.1501014918384552,-0.8038395258573533
63,2017-10-31,-5.0577259495544435,-1.5177164083480834,-0.7200068029403687,0.004897771942514182,-0.010685814272165296,0.03463094522476197,0.5063296764087677,-0.4708819479751587,0.08601581146240235,-0.7939047464501969
64,2017-11-30,-5.042241954498291,-1.6121245929718018,-0.5994716796875,0.2860346819274902,0.03163488179236651,0.3008545215034485,0.18664260457992554,-0.3131941084957123,0.05159455414652825,-0.7455856768559496
65,2017-12-31,-5.145659000854492,-1.7193611713409425,-0.5574588447570801,0.12243266578235626,-0.029057410051584243,0.10135026977443695,0.20397794948005676,-0.2844760645828247,-0.14070553376293182,-0.8276619044792227
66,2018-01-31,-5.0935523442077635,-1.4096422546386718,-0.5949277602195739,0.09162932140827179,0.019034086375534533,0.20648002775669097,0.15874327870368957,-0.3802732363128662,0.08811202796459197,-0.7682663170188996
67,2018-02-28,-5.018584135894775,-1.75550460395813,-0.23167839107513427,-0.08961273166255951,0.048594417384862906,0.28014550205230715,0.45829865928649904,-0.3049294591331482,-0.14970385436058045,-0.751441621928962
68,2018-03-31,-5.092102277679444,-1.3623557258605956,-0.8371704508781433,0.27610324096755984,-0.03353534510350227,-0.15432007109737395,0.34993401670837404,-0.5915753493270874,0.07884901145482064,-0.8184636612017102
69,2018-04-30,-4.879437395782471,-1.6767728103637696,-0.5791545322418213,0.13420102567157746,-0.09790680369377136,-0.008065903540849684,0.1987154130077362,-0.11563157102108002,-0.039154088106155394,-0.7848007406745117
70,2018-05-31,-5.151601932220459,-1.6903972400665284,-0.5134717566490173,-0.15351358997631073,-0.2317344324569702,0.2468749059457779,0.46354352665138243,-0.3326217012386322,0.033255461426496505,-0.8144074176204734
71,2018-06-30,-5.117967200164795,-1.4823018419265748,-0.4851112887718201,-0.01461753094189167,-0.18100595975399017,0.16443091129779816,0.4650412300777435,-0.5412180026817321,0.15228813385486603,-0.7822735054455995
72,2018-07-31,-4.969966511688233,-1.582958404159546,-0.39299442467689516,-0.06951499407711029,-0.0702375996761322,-0.005524080609560014,0.5101666819400787,-0.35673820263671874,-0.013396073495626451,-0.7723515121199714
73,2018-08-31,-5.150724305877685,-1.6930408418655396,-0.347511572599411,-0.013159585974240304,-0.13503734174728393,0.0959784745836258,0.3652602046394348,-0.2933642953968048,0.13779520091056824,-0.7815337848141485
74,2018-09-30,-5.201279340362549,-1.6107101848602294,-0.3119636257648468,0.15649718834705353,-0.12580006402683258,0.28253232854652405,0.29644083398628235,-0.348002886592865,-0.17663373631191254,-0.7821021652265974
75,2018-10-31,-5.184050595092773,-1.2466876190185547,-0.5743744524002076,0.05656049530215264,-0.1823319653015137,0.17863163259220122,0.3932232996482849,-0.5567646482925415,0.06384537276220321,-0.783549831088972
76,2018-11-30,-5.210263006591797,-1.6884447093963624,-0.43623030438423155,0.24159901504917144,-0.09203823858356476,0.4177758896961212,0.39317767864608766,-0.32293520325279235,-0.02031710573887825,-0.7464084427284718
77,2018-12-31,-5.489748090362549,-1.6208387174606322,-0.5571652415275574,0.17919024872837067,-0.15798299031829835,0.15637463313961028,0.4494751243057251,-0.2914993615684509,-0.21427272277450563,-0.8384963464264764
78,2019-01-31,-5.287399248504639,-1.2898711177825928,-0.5383367265701294,0.1152929897096634,-0.10231504024982453,-0.10337701620578767,0.4987181556034088,-0.48016716720581054,-0.05357949616432191,-0.8045594074855593
